gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
BAZ1B,RNF2,pp,15,3.872983346207417
CHD4,RPA3,pp,60,7.745966692414834
NCOA1,PRMT1,pp,16,4.0
SMARCD1,SMARCD3,pp,30,5.477225575051661
SMARCB1,SMARCC2,pp,39,6.244997998398398
EPC2,ING3,pp,9,3.0
CBX5,SUV39H2,pp,39,6.244997998398398
BMI1,KDM3A,pp,57,7.54983443527075
EZH2,TCEA1,pp,105,10.246950765959598
RBBP7,SMARCA1,pp,53,7.280109889280518
CBX5,L3MBTL1,pp,39,6.244997998398398
PHC3,RING1,pp,14,3.7416573867739413
CBX6,PHC3,pp,16,4.0
BOP1,CHD4,pp,4,2.0
CBX5,CHD4,pp,39,6.244997998398398
EZH1,PRMT5,pp,14,3.7416573867739413
GADD45A,GADD45B,pp,6,2.449489742783178
DOT1L,ORC1,pp,5,2.23606797749979
HDAC2,SETDB1,pp,78,8.831760866327848
BRCA1,SMARCA4,pp,56,7.483314773547883
MECOM,PRMT1,pp,12,3.4641016151377544
SIN3A,SMARCA4,pp,47,6.855654600401044
ASH2L,EP300,pp,27,5.196152422706632
NCOR1,UBE2I,pp,34,5.830951894845301
MBD4,SIN3A,pp,6,2.449489742783178
BRD4,PHF2,pp,27,5.196152422706632
PRKAA1,RBBP7,pp,11,3.3166247903554
HDAC4,KDM5B,pp,17,4.123105625617661
NCOA3,SIRT2,pp,16,4.0
CHD3,GADD45A,pp,51,7.14142842854285
KDM1A,SETDB1,pp,49,7.0
BRD4,KDM5C,pp,27,5.196152422706632
EP300,NCOR2,pp,58,7.615773105863909
CHD3,ZMYND8,pp,51,7.14142842854285
HDAC1,RBBP7,pp,91,9.539392014169456
CARM1,PRMT5,pp,24,4.898979485566356
ARID1B,PRMT5,pp,20,4.47213595499958
CHAF1A,RBBP7,pp,29,5.385164807134504
ASH2L,PAXIP1,pp,27,5.196152422706632
HDAC1,PHF1,pp,91,9.539392014169456
ASXL2,EZH2,pp,4,2.0
L3MBTL3,PRKAA1,pp,11,3.3166247903554
SIN3A,SMARCC2,pp,47,6.855654600401044
BRD4,EP300,pp,27,5.196152422706632
DNMT3B,TRIM28,pp,33,5.744562646538029
CBX5,SETDB1,pp,39,6.244997998398398
KDM1A,PHF8,pp,49,7.0
CBX5,MBD1,pp,39,6.244997998398398
CBX3,SIRT1,pp,38,6.164414002968976
CBX4,RNF2,pp,26,5.0990195135927845
CHD1,SUZ12,pp,8,2.8284271247461903
SSRP1,SUZ12,pp,17,4.123105625617661
RNF2,SMARCA5,pp,74,8.602325267042627
BAZ1B,MBD3,pp,15,3.872983346207417
PHF10,SMARCA4,pp,11,3.3166247903554
CBX8,KDM2B,pp,26,5.0990195135927845
EED,ORC1,pp,87,9.327379053088816
CBX4,PHC2,pp,26,5.0990195135927845
KDM1B,PAXIP1,pp,5,2.23606797749979
EZH2,SSRP1,pp,105,10.246950765959598
EED,SMARCC2,pp,87,9.327379053088816
BMI1,KDM1A,pp,57,7.54983443527075
CBX8,PCGF5,pp,26,5.0990195135927845
HDAC3,WDR5,pp,31,5.5677643628300215
DNMT3A,SETDB1,pp,19,4.358898943540674
CHD4,PHIP,pp,60,7.745966692414834
KDM5C,MBD2,pp,13,3.605551275463989
CREBBP,KMT2D,pp,38,6.164414002968976
ACTL6A,HDAC2,pp,33,5.744562646538029
ING3,KAT7,pp,15,3.872983346207417
HDAC1,KDM4C,pp,91,9.539392014169456
PHIP,RNF2,pp,13,3.605551275463989
PBRM1,SMARCD1,pp,24,4.898979485566356
BMI1,CREBBP,pp,57,7.54983443527075
HDAC3,KDM4C,pp,31,5.5677643628300215
CREBBP,KDM3B,pp,38,6.164414002968976
CBX8,ELP3,pp,26,5.0990195135927845
SMARCC1,SMARCD3,pp,45,6.708203932499369
HLTF,UBE2A,pp,4,2.0
CHD3,KDM1A,pp,51,7.14142842854285
EZH2,TRIM33,pp,105,10.246950765959598
HIRA,MECP2,pp,8,2.8284271247461903
CBX1,DNMT3A,pp,28,5.291502622129181
SMARCD1,SMARCD2,pp,30,5.477225575051661
SIRT6,TDG,pp,17,4.123105625617661
RBBP4,RBBP7,pp,59,7.681145747868608
L3MBTL2,MTA2,pp,27,5.196152422706632
CBX5,CHAF1A,pp,39,6.244997998398398
KAT5,UHRF1,pp,30,5.477225575051661
EZH1,PHF19,pp,14,3.7416573867739413
HCFC1,SIN3B,pp,32,5.656854249492381
BRD2,BRD3,pp,10,3.1622776601683795
KDM5D,PCGF6,pp,2,1.4142135623730951
CHAF1A,MTA3,pp,29,5.385164807134504
CBX1,CHD3,pp,28,5.291502622129181
PHF19,RBBP7,pp,11,3.3166247903554
PCGF1,SMARCC2,pp,20,4.47213595499958
CREBBP,NCOR2,pp,38,6.164414002968976
CBX2,RING1,pp,13,3.605551275463989
EZH2,USP22,pp,105,10.246950765959598
HCFC1,HDAC2,pp,32,5.656854249492381
SIRT1,UBE2I,pp,38,6.164414002968976
KDM3A,PRMT5,pp,6,2.449489742783178
ACTL6A,SMARCB1,pp,33,5.744562646538029
HDAC1,MORF4L1,pp,91,9.539392014169456
CLOCK,EP300,pp,8,2.8284271247461903
ELP3,KMT2D,pp,12,3.4641016151377544
BAZ1A,RBBP4,pp,13,3.605551275463989
CHAF1A,PAF1,pp,29,5.385164807134504
HDAC11,KDM1A,pp,6,2.449489742783178
CHD5,HDAC2,pp,13,3.605551275463989
L3MBTL2,MTA1,pp,27,5.196152422706632
HDAC9,SMARCA4,pp,11,3.3166247903554
RPA3,WDR82,pp,14,3.7416573867739413
HDAC1,HDAC2,pp,91,9.539392014169456
EED,EHMT1,pp,87,9.327379053088816
KDM2B,SIN3A,pp,15,3.872983346207417
HCFC1,HDAC1,pp,32,5.656854249492381
ING4,KAT7,pp,12,3.4641016151377544
MTA1,PHF20L1,pp,30,5.477225575051661
HDAC4,SIRT1,pp,17,4.123105625617661
EZH2,KDM5A,pp,105,10.246950765959598
PRMT5,WDR5,pp,37,6.082762530298219
ARID1A,NCOA1,pp,26,5.0990195135927845
SATB1,SMARCA5,pp,12,3.4641016151377544
BRD4,CHD4,pp,27,5.196152422706632
PPARGC1A,SIRT1,pp,9,3.0
DNMT3L,EED,pp,7,2.6457513110645907
EP400,PBRM1,pp,23,4.795831523312719
ARID1A,CHAF1A,pp,26,5.0990195135927845
PBRM1,SIRT7,pp,24,4.898979485566356
HDAC2,KDM6A,pp,78,8.831760866327848
KDM1A,MBD3,pp,49,7.0
SIRT1,TRIM28,pp,38,6.164414002968976
BRD7,EP300,pp,16,4.0
ACTL6A,ING3,pp,33,5.744562646538029
CBX1,L3MBTL2,pp,28,5.291502622129181
BRCA1,RBBP4,pp,56,7.483314773547883
EZH1,EZH2,pp,14,3.7416573867739413
DNMT1,GADD45A,pp,40,6.324555320336759
ACTB,DMAP1,pp,18,4.242640687119285
HDAC2,KDM5B,pp,78,8.831760866327848
CARM1,CREBBP,pp,24,4.898979485566356
EHMT2,EZH2,pp,35,5.916079783099616
ARID1B,KAT5,pp,20,4.47213595499958
HDAC1,SMARCA2,pp,91,9.539392014169456
BRCA1,CREBBP,pp,56,7.483314773547883
CHD3,SSRP1,pp,51,7.14142842854285
MBD2,PHF20L1,pp,22,4.69041575982343
RBBP7,SIN3B,pp,53,7.280109889280518
RNF2,SMARCB1,pp,74,8.602325267042627
BRCA1,DNMT1,pp,56,7.483314773547883
CBX4,SUV39H1,pp,26,5.0990195135927845
DNMT1,PRKAA2,pp,40,6.324555320336759
KMT2C,WDR5,pp,12,3.4641016151377544
RBBP7,SIRT7,pp,53,7.280109889280518
HDAC4,PARP1,pp,17,4.123105625617661
CREBBP,FBXL19,pp,38,6.164414002968976
CBX2,ELP3,pp,13,3.605551275463989
SMARCB1,SUZ12,pp,39,6.244997998398398
PHIP,SMARCA5,pp,13,3.605551275463989
EP300,EZH2,pp,58,7.615773105863909
PARP1,RPA3,pp,36,6.0
ATM,HDAC1,pp,23,4.795831523312719
BRCA1,SETD1A,pp,56,7.483314773547883
CLOCK,KAT5,pp,8,2.8284271247461903
ACTL6A,SMARCD2,pp,33,5.744562646538029
EP400,HDAC6,pp,23,4.795831523312719
DNMT3A,DNMT3B,pp,19,4.358898943540674
CHD4,HDAC1,pp,60,7.745966692414834
CHD2,EED,pp,5,2.23606797749979
PCGF5,UBE2E1,pp,11,3.3166247903554
POLR2B,ZMYND8,pp,11,3.3166247903554
SMARCA5,SMARCC1,pp,31,5.5677643628300215
EP300,HDAC3,pp,58,7.615773105863909
GTF3C4,SUZ12,pp,6,2.449489742783178
IWS1,SETD2,pp,4,2.0
RING1,UBE2E1,pp,24,4.898979485566356
CHD7,SUZ12,pp,18,4.242640687119285
HDAC5,KDM1A,pp,25,5.0
CBX3,SUV39H1,pp,38,6.164414002968976
POLR2B,SUZ12,pp,11,3.3166247903554
RBBP5,SMARCE1,pp,29,5.385164807134504
HIRA,SMARCC2,pp,8,2.8284271247461903
EED,PHC1,pp,87,9.327379053088816
DNMT3B,EED,pp,33,5.744562646538029
EED,EZH1,pp,87,9.327379053088816
EP400,HDAC1,pp,23,4.795831523312719
PHC1,RING1,pp,20,4.47213595499958
ACTL6A,WDR5,pp,33,5.744562646538029
HDAC11,HDAC6,pp,6,2.449489742783178
HDAC5,HDAC7,pp,25,5.0
SMARCA2,SMARCD3,pp,42,6.48074069840786
CHD4,SMARCE1,pp,60,7.745966692414834
CBX4,HELLS,pp,26,5.0990195135927845
NSD1,SIRT7,pp,7,2.6457513110645907
MBD3,MTA3,pp,29,5.385164807134504
RBBP5,SMARCD2,pp,29,5.385164807134504
EP300,PRMT1,pp,58,7.615773105863909
PHF1,SUZ12,pp,8,2.8284271247461903
MBD2,MTA2,pp,22,4.69041575982343
HIRA,SMARCC1,pp,8,2.8284271247461903
EP300,HDAC7,pp,58,7.615773105863909
ATR,MTA1,pp,9,3.0
KAT5,TRIM28,pp,30,5.477225575051661
HCFC1,WDR82,pp,32,5.656854249492381
DNMT1,SIRT7,pp,40,6.324555320336759
KDM1A,PHF20L1,pp,49,7.0
CBX8,PCGF6,pp,26,5.0990195135927845
BRD1,CHD3,pp,8,2.8284271247461903
MBD4,SUV39H1,pp,6,2.449489742783178
KDM6A,SMARCA4,pp,18,4.242640687119285
CBX4,PCGF6,pp,26,5.0990195135927845
EP300,NAP1L1,pp,58,7.615773105863909
HDAC4,SUV39H1,pp,17,4.123105625617661
PHF10,SMARCA2,pp,11,3.3166247903554
L3MBTL1,TRIM28,pp,9,3.0
KMT2C,PAXIP1,pp,12,3.4641016151377544
EED,EPC1,pp,87,9.327379053088816
BMI1,PCGF1,pp,57,7.54983443527075
BMI1,KDM1B,pp,57,7.54983443527075
BAZ1B,CHD4,pp,15,3.872983346207417
CXXC1,RNF2,pp,16,4.0
MTF2,RBBP4,pp,15,3.872983346207417
HDAC2,HDAC7,pp,78,8.831760866327848
SMARCC1,SMARCE1,pp,45,6.708203932499369
PRMT1,SIRT1,pp,13,3.605551275463989
CBX4,PARP1,pp,26,5.0990195135927845
BRCA1,BRD4,pp,56,7.483314773547883
PHF8,TAF1,pp,6,2.449489742783178
CBX3,RNF2,pp,38,6.164414002968976
CBX5,EHMT1,pp,39,6.244997998398398
MECOM,UBE2I,pp,12,3.4641016151377544
CREBBP,HDAC3,pp,38,6.164414002968976
DNMT1,HELLS,pp,40,6.324555320336759
HDAC1,SIRT6,pp,91,9.539392014169456
CHAF1A,SMARCA5,pp,29,5.385164807134504
CBX4,SCMH1,pp,26,5.0990195135927845
BRD4,KDM5B,pp,27,5.196152422706632
MEN1,RBBP5,pp,19,4.358898943540674
MBD3,TET1,pp,29,5.385164807134504
CREBBP,TDG,pp,38,6.164414002968976
SIN3A,SMARCA2,pp,47,6.855654600401044
ARID1A,HDAC2,pp,26,5.0990195135927845
CHD7,MTA1,pp,18,4.242640687119285
ATM,KDM6A,pp,23,4.795831523312719
CREBBP,HDAC2,pp,38,6.164414002968976
RNF2,SCML2,pp,74,8.602325267042627
CBX5,RBBP4,pp,39,6.244997998398398
MBD2,PAF1,pp,22,4.69041575982343
ATM,BMI1,pp,23,4.795831523312719
KDM3A,KDM6B,pp,6,2.449489742783178
ACTL6B,SMARCC2,pp,6,2.449489742783178
ACTL6A,ING2,pp,33,5.744562646538029
CHD4,UBE2I,pp,60,7.745966692414834
EHMT2,SUV39H1,pp,35,5.916079783099616
CBX3,PCGF6,pp,38,6.164414002968976
HDAC7,KAT5,pp,11,3.3166247903554
BMI1,DMAP1,pp,57,7.54983443527075
CHAF1A,SIN3A,pp,29,5.385164807134504
SIRT1,SMARCD2,pp,38,6.164414002968976
RBBP7,TET1,pp,53,7.280109889280518
CBX3,EED,pp,38,6.164414002968976
MECP2,SMARCE1,pp,21,4.58257569495584
ATRX,TRIM28,pp,11,3.3166247903554
KDM5A,MORF4L1,pp,11,3.3166247903554
CBX6,RING1,pp,16,4.0
CBX3,CHD4,pp,38,6.164414002968976
KDM1A,KDM4C,pp,49,7.0
EHMT1,JARID2,pp,17,4.123105625617661
MBD2,MBD3,pp,22,4.69041575982343
CLOCK,KMT2A,pp,8,2.8284271247461903
BRD1,ING4,pp,8,2.8284271247461903
NCOR1,SMARCD1,pp,34,5.830951894845301
DPY30,PHC1,pp,16,4.0
ARID2,CHD7,pp,10,3.1622776601683795
HDAC1,SMARCE1,pp,91,9.539392014169456
DMAP1,EP400,pp,18,4.242640687119285
EP400,EPC2,pp,23,4.795831523312719
BRD1,DNMT1,pp,8,2.8284271247461903
PRMT2,SETD5,pp,5,2.23606797749979
PCGF6,RING1,pp,18,4.242640687119285
HDAC5,SIN3A,pp,25,5.0
ELP3,SMARCD2,pp,12,3.4641016151377544
CBX4,PCGF5,pp,26,5.0990195135927845
BMI1,SCMH1,pp,57,7.54983443527075
BAZ1A,BMI1,pp,13,3.605551275463989
HDAC1,UBE2I,pp,91,9.539392014169456
HCFC1,MEN1,pp,32,5.656854249492381
TRIM28,TRIM33,pp,48,6.928203230275509
L3MBTL2,SMARCC1,pp,27,5.196152422706632
SMARCA5,UHRF1,pp,31,5.5677643628300215
HDAC1,SIN3A,pp,91,9.539392014169456
RNF2,UHRF1,pp,74,8.602325267042627
CBX8,MEN1,pp,26,5.0990195135927845
CREBBP,HDAC10,pp,38,6.164414002968976
CHD8,WDR5,pp,8,2.8284271247461903
EED,RBBP4,pp,87,9.327379053088816
BMI1,EP300,pp,57,7.54983443527075
HDAC5,NCOR1,pp,25,5.0
SMARCC2,SMARCD2,pp,41,6.4031242374328485
SIN3A,TRIM28,pp,47,6.855654600401044
AURKB,RNF2,pp,12,3.4641016151377544
SMARCB1,WDR5,pp,39,6.244997998398398
SETD1A,SMARCD3,pp,15,3.872983346207417
ARID1A,CHD3,pp,26,5.0990195135927845
ING4,SUZ12,pp,12,3.4641016151377544
BMI1,CBX5,pp,57,7.54983443527075
BRD4,JMJD6,pp,27,5.196152422706632
HDAC7,NCOR2,pp,11,3.3166247903554
KAT2A,UBE2I,pp,9,3.0
DNMT1,SMARCA5,pp,40,6.324555320336759
DNMT3B,PCGF2,pp,33,5.744562646538029
CHD3,EZH2,pp,51,7.14142842854285
HDAC3,SMARCA4,pp,31,5.5677643628300215
PHC1,RNF2,pp,20,4.47213595499958
TDG,UBE2I,pp,7,2.6457513110645907
BRD9,UBE2A,pp,9,3.0
MTA3,RBBP4,pp,22,4.69041575982343
EED,MEN1,pp,87,9.327379053088816
AURKB,CBX7,pp,12,3.4641016151377544
HDAC1,PADI4,pp,91,9.539392014169456
BAZ2A,DNMT3B,pp,8,2.8284271247461903
HDAC5,TRIM28,pp,25,5.0
HDAC4,NCOR2,pp,17,4.123105625617661
DNMT3B,PAF1,pp,33,5.744562646538029
BMI1,SMARCC1,pp,57,7.54983443527075
KDM6B,RBBP5,pp,16,4.0
CHD4,EP300,pp,60,7.745966692414834
KDM6B,TDG,pp,16,4.0
SMARCA4,SMARCE1,pp,60,7.745966692414834
KMT2A,SMARCB1,pp,40,6.324555320336759
PRMT5,UHRF1,pp,37,6.082762530298219
ASH2L,EZH2,pp,27,5.196152422706632
BAZ2A,EED,pp,8,2.8284271247461903
CBX4,KMT2A,pp,26,5.0990195135927845
ACTL6A,BRD7,pp,33,5.744562646538029
HDAC4,HDAC7,pp,17,4.123105625617661
SETD1A,SMARCA1,pp,15,3.872983346207417
HDAC1,UHRF1,pp,91,9.539392014169456
ASH2L,CHD7,pp,27,5.196152422706632
BMI1,CHD3,pp,57,7.54983443527075
BRCA1,SUZ12,pp,56,7.483314773547883
FKBP1A,FKBP2,pp,2,1.4142135623730951
CBX4,PHC3,pp,26,5.0990195135927845
PHIP,SMARCA4,pp,13,3.605551275463989
EED,SMARCA5,pp,87,9.327379053088816
CBX5,SUZ12,pp,39,6.244997998398398
SETDB1,SIN3A,pp,21,4.58257569495584
EP300,SIRT1,pp,58,7.615773105863909
SSRP1,UBE2I,pp,17,4.123105625617661
HDAC6,PBRM1,pp,13,3.605551275463989
HDAC3,SIRT6,pp,31,5.5677643628300215
KDM1A,SUV39H1,pp,49,7.0
GTF2F1,TCEA1,pp,10,3.1622776601683795
PRMT5,SMARCA2,pp,37,6.082762530298219
BMI1,MTF2,pp,57,7.54983443527075
NCOA3,SUZ12,pp,16,4.0
HDAC2,KDM5A,pp,78,8.831760866327848
CBX2,CBX4,pp,13,3.605551275463989
CBX2,PHC3,pp,13,3.605551275463989
RBBP4,SMARCA4,pp,59,7.681145747868608
SETD7,SIRT1,pp,5,2.23606797749979
CBX3,RING1,pp,38,6.164414002968976
CHD5,PHIP,pp,13,3.605551275463989
HDAC1,TET2,pp,91,9.539392014169456
CHD7,MTA2,pp,18,4.242640687119285
KMT2A,RBBP4,pp,40,6.324555320336759
CHD4,MTA1,pp,60,7.745966692414834
EP300,GTF2B,pp,58,7.615773105863909
ATM,CHD4,pp,23,4.795831523312719
EHMT2,MBD3,pp,35,5.916079783099616
HDAC1,SMARCC1,pp,91,9.539392014169456
BMI1,BRD4,pp,57,7.54983443527075
CBX8,KAT5,pp,26,5.0990195135927845
HDAC1,ZMYND8,pp,91,9.539392014169456
ATR,RPA3,pp,9,3.0
DNMT1,EED,pp,40,6.324555320336759
KAT2B,SATB1,pp,17,4.123105625617661
CHD8,EZH2,pp,8,2.8284271247461903
DPY30,RBBP4,pp,16,4.0
DNMT1,MTA1,pp,40,6.324555320336759
NAP1L1,NAP1L2,pp,9,3.0
HDAC6,KDM5C,pp,13,3.605551275463989
CHD5,MBD3,pp,13,3.605551275463989
MBD2,MTA1,pp,22,4.69041575982343
CHD4,CHD5,pp,60,7.745966692414834
BOP1,RNF2,pp,4,2.0
DOT1L,KMT2A,pp,5,2.23606797749979
PARP1,TAF1,pp,36,6.0
DNMT3A,EHMT1,pp,19,4.358898943540674
BMI1,SMARCA4,pp,57,7.54983443527075
SMARCB1,SMARCC1,pp,39,6.244997998398398
L3MBTL1,PHF10,pp,9,3.0
AURKB,EP300,pp,12,3.4641016151377544
CHD3,SMARCA5,pp,51,7.14142842854285
KDM5C,KDM6A,pp,13,3.605551275463989
EZH2,PRDM14,pp,105,10.246950765959598
ATR,EP300,pp,9,3.0
JARID2,SETDB1,pp,13,3.605551275463989
ELP3,SUZ12,pp,12,3.4641016151377544
DNMT3B,SUZ12,pp,33,5.744562646538029
SETD1A,WDR82,pp,15,3.872983346207417
CBX5,MECP2,pp,39,6.244997998398398
CHAF1A,DMAP1,pp,29,5.385164807134504
HDAC2,ING2,pp,78,8.831760866327848
EHMT2,WDR5,pp,35,5.916079783099616
PHC2,PHC3,pp,23,4.795831523312719
HCFC1,SUZ12,pp,32,5.656854249492381
RBBP7,ZMYND8,pp,53,7.280109889280518
NCOR1,SMARCA4,pp,34,5.830951894845301
HDAC1,MBD3,pp,91,9.539392014169456
BRD4,CHD8,pp,27,5.196152422706632
EZH2,TAF3,pp,105,10.246950765959598
CREBBP,SMARCA2,pp,38,6.164414002968976
KDM2B,RBBP4,pp,15,3.872983346207417
SMARCA4,SMARCD2,pp,60,7.745966692414834
HIRA,SMARCA2,pp,8,2.8284271247461903
EZH2,KDM1A,pp,105,10.246950765959598
HDAC3,KAT5,pp,31,5.5677643628300215
CHD3,MECOM,pp,51,7.14142842854285
BRD3,EZH2,pp,6,2.449489742783178
KDM1A,USP22,pp,49,7.0
CHD7,SIRT7,pp,18,4.242640687119285
ARID1A,RBBP7,pp,26,5.0990195135927845
BRD4,EZH2,pp,27,5.196152422706632
CBX1,CHD1L,pp,28,5.291502622129181
BPTF,SMARCD2,pp,11,3.3166247903554
EZH1,RBBP4,pp,14,3.7416573867739413
KDM5C,RNF2,pp,13,3.605551275463989
PRDM1,PRMT7,pp,6,2.449489742783178
CXXC1,DNMT1,pp,16,4.0
NCOA1,SMARCE1,pp,16,4.0
EP300,SIRT2,pp,58,7.615773105863909
ASH2L,KDM6A,pp,27,5.196152422706632
ARID1B,KDM5B,pp,20,4.47213595499958
CHD4,ZMYND8,pp,60,7.745966692414834
CHD4,EZH2,pp,60,7.745966692414834
CHD4,EHMT2,pp,60,7.745966692414834
EP300,MBD1,pp,58,7.615773105863909
KAT2B,PARP1,pp,17,4.123105625617661
KDM1A,PHF19,pp,49,7.0
RBBP5,RNF2,pp,29,5.385164807134504
PHF2,PRMT5,pp,2,1.4142135623730951
RPA3,SMARCA5,pp,14,3.7416573867739413
BRD4,PRMT5,pp,27,5.196152422706632
NCOR1,NCOR2,pp,34,5.830951894845301
EHMT2,HDAC1,pp,35,5.916079783099616
SMARCB1,SMARCD2,pp,39,6.244997998398398
PHC1,UBE2I,pp,20,4.47213595499958
CHD4,SUZ12,pp,60,7.745966692414834
HDAC2,MTA1,pp,78,8.831760866327848
PHF1,RBBP4,pp,8,2.8284271247461903
KMT2D,RNF2,pp,15,3.872983346207417
MORF4L1,RBBP7,pp,24,4.898979485566356
CHD5,RBBP7,pp,13,3.605551275463989
CHD4,IWS1,pp,60,7.745966692414834
ACTB,CHD3,pp,18,4.242640687119285
HCFC1,KAT8,pp,32,5.656854249492381
EP400,ZMYND11,pp,23,4.795831523312719
CREBBP,NCOR1,pp,38,6.164414002968976
CBX3,L3MBTL2,pp,38,6.164414002968976
HDAC3,KDM4A,pp,31,5.5677643628300215
RBBP4,SIRT6,pp,59,7.681145747868608
ING5,KAT7,pp,10,3.1622776601683795
BMI1,SMARCA5,pp,57,7.54983443527075
NCOA3,NCOR2,pp,16,4.0
BAZ2A,DNMT1,pp,8,2.8284271247461903
NAP1L1,RBBP4,pp,9,3.0
L3MBTL2,SIN3A,pp,27,5.196152422706632
HDAC2,SMARCA4,pp,78,8.831760866327848
ATRX,SSRP1,pp,11,3.3166247903554
PCGF5,PRMT6,pp,11,3.3166247903554
HDAC5,PRMT5,pp,25,5.0
KMT2D,MEN1,pp,15,3.872983346207417
KMT2B,SMARCB1,pp,6,2.449489742783178
KDM6B,WDR5,pp,16,4.0
CHD3,KDM5B,pp,51,7.14142842854285
CREBBP,SMARCA4,pp,38,6.164414002968976
RBBP7,SUV39H1,pp,53,7.280109889280518
HDAC1,KDM4A,pp,91,9.539392014169456
ASXL2,HCFC1,pp,4,2.0
INO80,MEN1,pp,6,2.449489742783178
L3MBTL3,SUZ12,pp,11,3.3166247903554
CBX4,KDM2A,pp,26,5.0990195135927845
CLOCK,CREBBP,pp,8,2.8284271247461903
HELLS,WDR5,pp,10,3.1622776601683795
CHD4,RBBP7,pp,60,7.745966692414834
ARID1A,HDAC1,pp,26,5.0990195135927845
KMT2A,MEN1,pp,40,6.324555320336759
HDAC1,RING1,pp,91,9.539392014169456
EED,KDM5A,pp,87,9.327379053088816
MECP2,SIN3A,pp,21,4.58257569495584
CARM1,UBE2I,pp,24,4.898979485566356
KDM6A,WDR5,pp,18,4.242640687119285
KAT5,PHC2,pp,30,5.477225575051661
MTA3,ZMYND8,pp,22,4.69041575982343
GTF2B,TCEA1,pp,8,2.8284271247461903
EZH2,HDAC2,pp,105,10.246950765959598
RNF40,UBE2A,pp,10,3.1622776601683795
JMJD6,SETD2,pp,5,2.23606797749979
CHD7,SMARCE1,pp,18,4.242640687119285
HDAC10,HDAC2,pp,5,2.23606797749979
HDAC5,MTA2,pp,25,5.0
MTA2,SIRT6,pp,29,5.385164807134504
L3MBTL2,WDR5,pp,27,5.196152422706632
DNMT3B,RBBP4,pp,33,5.744562646538029
DNMT3A,PRMT5,pp,19,4.358898943540674
CBX2,PARP1,pp,13,3.605551275463989
CHD1L,PARP1,pp,10,3.1622776601683795
HDAC1,NCOR2,pp,91,9.539392014169456
BRD2,JARID2,pp,10,3.1622776601683795
BPTF,NCOR1,pp,11,3.3166247903554
CHAF1A,WDR5,pp,29,5.385164807134504
PCGF1,SETD2,pp,20,4.47213595499958
CBX5,SMARCA4,pp,39,6.244997998398398
SETDB1,UBE2I,pp,21,4.58257569495584
BMI1,KMT2A,pp,57,7.54983443527075
ARID1B,KDM4B,pp,20,4.47213595499958
EED,PHC3,pp,87,9.327379053088816
DNMT3A,PAF1,pp,19,4.358898943540674
MBD2,RBBP7,pp,22,4.69041575982343
ATRX,EZH2,pp,11,3.3166247903554
ING4,PADI4,pp,12,3.4641016151377544
SIN3B,SMARCE1,pp,15,3.872983346207417
EP300,ING4,pp,58,7.615773105863909
BRCA1,SMARCC2,pp,56,7.483314773547883
HDAC1,ZMYND11,pp,91,9.539392014169456
ARID1A,CARM1,pp,26,5.0990195135927845
BAZ1B,BMI1,pp,15,3.872983346207417
RBBP4,UBE2A,pp,59,7.681145747868608
NCOR2,UBE2I,pp,16,4.0
ASH2L,KDM6B,pp,27,5.196152422706632
MBD2,ZMYND8,pp,22,4.69041575982343
PAF1,PHC3,pp,21,4.58257569495584
BRD7,SMARCA4,pp,16,4.0
MTF2,PRMT6,pp,15,3.872983346207417
HDAC1,HDAC7,pp,91,9.539392014169456
L3MBTL2,TRIM28,pp,27,5.196152422706632
RBBP5,SETD1A,pp,29,5.385164807134504
KDM5C,SCML4,pp,13,3.605551275463989
CBX1,TRIM66,pp,28,5.291502622129181
EPC1,KAT5,pp,16,4.0
CHAF1A,SUZ12,pp,29,5.385164807134504
CHD4,KMT2A,pp,60,7.745966692414834
CHAF1A,SETDB1,pp,29,5.385164807134504
KMT2A,RNF2,pp,40,6.324555320336759
CBX8,PHC1,pp,26,5.0990195135927845
CHD7,SMARCC1,pp,18,4.242640687119285
SMARCA4,SMARCC2,pp,60,7.745966692414834
EED,PRDM14,pp,87,9.327379053088816
BMI1,SCML2,pp,57,7.54983443527075
DMAP1,DNMT1,pp,18,4.242640687119285
MECOM,SUV39H1,pp,12,3.4641016151377544
ING4,SUV39H1,pp,12,3.4641016151377544
KDM1B,WDR5,pp,5,2.23606797749979
KAT8,MORF4L1,pp,14,3.7416573867739413
KMT2C,SMARCB1,pp,12,3.4641016151377544
ACTL6A,BMI1,pp,33,5.744562646538029
EZH2,MTA1,pp,105,10.246950765959598
CREBBP,RBBP7,pp,38,6.164414002968976
CHD3,SMARCD1,pp,51,7.14142842854285
HDAC5,PCMT1,pp,25,5.0
CBX5,DNMT1,pp,39,6.244997998398398
PRMT5,SIRT6,pp,37,6.082762530298219
HDAC1,KDM1A,pp,91,9.539392014169456
BRCA1,GTF2F1,pp,56,7.483314773547883
ARID1A,ARID1B,pp,26,5.0990195135927845
HDAC2,RBBP7,pp,78,8.831760866327848
CARM1,NCOA3,pp,24,4.898979485566356
CBX1,CHD4,pp,28,5.291502622129181
ATM,TRIM28,pp,23,4.795831523312719
EZH2,SMARCB1,pp,105,10.246950765959598
BPTF,SMARCA1,pp,11,3.3166247903554
BRCA1,KDM1A,pp,56,7.483314773547883
KDM4B,WDR5,pp,9,3.0
KDM4B,KMT2D,pp,9,3.0
KDM6A,RBBP5,pp,18,4.242640687119285
